userName,score,at,content
Pengguna Google,5,15-08-2024 12:10,Mantap pesanan nya sesuai semua
Pengguna Google,5,15-08-2024 12:09,Lumayan juga soalnya gratis ongkirnya juga banyak. Tapi yang bikin males tu penipuan nya atau barang palsu nya sumpah gedek banget tapi yaudah lah it's okey. Over all bagus aplikasinya🔥
Pengguna Google,5,15-08-2024 12:08,Baik
Pengguna Google,1,15-08-2024 12:07,"padahal kemarin masih bisa cod, sekarang tiba' ga bisa cod padahal ga ada ngelakuin kesalahan tapi kena tiba' ga bisa cod"
Pengguna Google,5,15-08-2024 12:03,bagus
Pengguna Google,1,15-08-2024 12:03,shope gk jlas pengirimannya
Pengguna Google,1,15-08-2024 12:02,"Aplikasi lemot, loading terus mohon di tinjau kembali progamnya"
Pengguna Google,5,15-08-2024 12:02,"Bagus , barang apapun yg dicari selalu ada"
Pengguna Google,4,15-08-2024 12:02,mantap
Pengguna Google,5,15-08-2024 12:00,Belanja di soppe okk..tapi kalau bisa yang suka nipu di blok aja ..biar tidak merugikan costumer
Pengguna Google,5,15-08-2024 11:59,Tambahin limit Spaylater nya😁😁
Pengguna Google,5,15-08-2024 11:59,shooppy so bikin heppy
Pengguna Google,1,15-08-2024 11:59,Ini aplikasi shopee kenapa...dimen utama bertuliskan hubungkan ulang jaringan..tp buat nonton live.+ Video bisa
Pengguna Google,5,15-08-2024 11:58,👍
Pengguna Google,5,15-08-2024 11:57,Belanja di sholling sesuai dengan dompet wiwkwk mairi kita belanja
Pengguna Google,5,15-08-2024 11:56,Good
Pengguna Google,5,15-08-2024 11:56,Baik
Pengguna Google,1,15-08-2024 11:56,Lebih hati hati sekarang di Shopee banyak penjual yang menipu pesanan nya apa yang di kirim yang lain . masih belum aman hati hati lg
Pengguna Google,5,15-08-2024 11:56,Berbelanja di shoopi sangat memuaskan aplikasinya terbaik
Pengguna Google,5,15-08-2024 11:56,Sangat tepat dan aman
Pengguna Google,4,15-08-2024 11:54,Saya tidk bisa pesan barang....
Pengguna Google,4,15-08-2024 11:54,Tetap pada posisi
Pengguna Google,5,15-08-2024 11:54,Mantap
Pengguna Google,1,15-08-2024 11:53,Aplikasi nya buruk tidak sesuai yang tertera pengiriman selalu terlambat respon seluruh toko lambat burukk
Pengguna Google,5,15-08-2024 11:52,Mantap
Pengguna Google,2,15-08-2024 11:51,"Mohon bantuannya kenapa shopee saya tiba tiba gabisa dibuka kalo dibuka itu muncul engga muncul engga gitu, mohon segera bantuannya karena paket saya sudah saya co"
Pengguna Google,5,15-08-2024 11:51,Sangat bagus
Pengguna Google,5,15-08-2024 11:50,Memudahkan pemesanan barang yg dibutuhkan.
Pengguna Google,5,15-08-2024 11:49,bagus banget
Pengguna Google,5,15-08-2024 11:48,Aplikasi yang sangat berguna dan bermanfaat ☺☺☺☺☺☺
Pengguna Google,5,15-08-2024 11:48,Semua ada disini. Tinggal klik
Pengguna Google,1,15-08-2024 11:48,"Suka sama Shopee nya, gasuka sm pengiriman SPXnya Wilayah Bandung, masa barang nginep di lokasi sortir Bandung DC ga update"""
Pengguna Google,3,15-08-2024 11:47,Barang ada yang palsu tidak ada yang sesuai dengan apa yang ada di shopping
Pengguna Google,5,15-08-2024 11:47,Good 👍💝
Pengguna Google,4,15-08-2024 11:46,Mantap pokoknya
Pengguna Google,1,15-08-2024 11:45,Kenapa tidak bisa cod semua yang mau saya pesan tidak bisa cod tolol diperbaiki!!!!
Pengguna Google,5,15-08-2024 11:45,Shoppe salasatu aplikasi belanja yang oke
Pengguna Google,5,15-08-2024 11:44,Halo... Kenapa akun shopee sy ga bisa cod ato cod cek dulu?? Padahal selama ini sy tidak pernah tidak bayar... Tolong dijelaskn
Pengguna Google,5,15-08-2024 11:43,Sangat puas dengan adanya shoope belanja lebih enak
Pengguna Google,5,15-08-2024 11:42,Bagus untuk mencari benda yang tidak ada di kota
Pengguna Google,1,15-08-2024 11:42,"Mengecewakan, 2 kali saya beli paket data tidak sesuai dengan iklan diaplikasi tertulis data 60 Gb dgn harga 150rb tapi kenyataannya yg masuk hanya 23 gb, sudah saya komplain tapi alasannya berdasarkan zona, shopee mulai gak jelas... masalah yang kedua saya mengalami penipuan tapi tidak bisa membantu oleh shopee, hanya bisa memberikan nasehat"
Pengguna Google,5,15-08-2024 11:42,Sangat membantu
Pengguna Google,5,15-08-2024 11:42,SANGAT MEMBANTU...MANTAP!!!!
Pengguna Google,5,15-08-2024 11:40,Bgus.tapi sqyang klo ada even diskon aplikasinya super lemmot
Pengguna Google,5,15-08-2024 11:38,Kadang lemot kalau pas flash sale
Pengguna Google,1,15-08-2024 11:38,Ada limit tidak bisa pakai beli foos n barang
Pengguna Google,5,15-08-2024 11:37,Yas
Pengguna Google,5,15-08-2024 11:37,Sangat membantu dalam hal penyediaan berbagai barang kebutuhan kita
Pengguna Google,2,15-08-2024 11:37,"semenjak aku di tipu,aku ga mau pake shopee lagi.."
Pengguna Google,1,15-08-2024 11:36,"Tolong kembalikan shopee yg dulu, masa sekarang ga bisa ganti ekspedisi,aneh2 aja ni aplikasi"
Pengguna Google,1,15-08-2024 11:36,Aplikasi monyeeettt pernah barang gk ď kirim
Pengguna Google,5,15-08-2024 11:35,Sangat membantu dan mempermudah
Pengguna Google,1,15-08-2024 11:35,Berat
Pengguna Google,5,15-08-2024 11:35,"Nomor telepon customer jangan di sembunyikan karena kalau kita seller lagi gak ada barang susah untuk hubungi customer.di DM Shopee belum tentu di baca sama customer Jadi tolong di muncul kan nomor customer,biar seller bisa hubungi customer dengan cepat kalau Kya begini klo kta penjual ada kendala susah untuk kirim"
Pengguna Google,4,15-08-2024 11:34,"Bangga mengenal aplikasi shopee,,memudahkan emak² untuk belanja,,bikin ketagihan aja🤭🥰🥰"
Pengguna Google,5,15-08-2024 11:34,"Tolong kepada pihak shopee kenapa pengiriman makin lambat sekali seharian paket tidak bergerak sama sekali. Biasanya 2 sampai 3 hari sampai ini lama sekali 😭😭😭. Tolong perbaiki lagi, sedang di butuhkan karena pesan sesuai estimasi tapi datangnya telat banget."
Pengguna Google,1,15-08-2024 11:33,"PENGIRIMAN SELALU TELAT ( LAMBAT ) , TIDAK SESUAI ESTIMASI , LEBIH BAGUS LAZADA DAN TOKO PEDIA . AYO KAWAN-KAWAN MARI BERPINDAH DI LAZADA DAN TOKO PEDIA ."
Pengguna Google,5,15-08-2024 11:33,"aplikasinya makin bagus, tapi tampilan keranjang atas sebelah kanan bisa di pindahin ke kiri ngga"
Pengguna Google,3,15-08-2024 11:31,"Udah malas belanja di shopee,pengiriman lewat xps lambat dan lelet,dan kurir nya ga langsung antar paket ke alamat pelanggan ga kaya jnt langsung antar.mf dengan kejujuran saya🙏"
Pengguna Google,2,15-08-2024 11:31,Bgusss
Pengguna Google,5,15-08-2024 11:31,sangat membantu
Pengguna Google,5,15-08-2024 11:31,"Belanja d shopee murah,baik dan kualitas barang nya jga bagus"
Pengguna Google,5,15-08-2024 11:30,cukur puss Produk dan pelayanannya
Pengguna Google,1,15-08-2024 11:30,"Aplikasinya sngt buruk sekarang..ngak kyak kemaren2 pngirman lancar2 aja.pas ada jasa pngirman sendiri jadi lalot,pengiriman dlm pulau.biasanya 3 hrn..skarang 1 minggu lbih, antar pulau biasa paling lama 7/9 hari..sekarang ada pesanan saya 1 bulan ngak nyampe2.ngapain aja.mana jasa pengiriman gak bisa diuba,saya lebih milih blanja di tiktok sekarang.pengirimannya cpt..paling lama 5/7 harian..ngak pernah lewat 10hari.dan jga promosi vdio di tiktok lbh sesuai dgn brang dari pada vdio promosi shope"
Pengguna Google,5,15-08-2024 11:28,"Josss.,"
Pengguna Google,5,15-08-2024 11:28,Sangat puas
Pengguna Google,5,15-08-2024 11:28,bagus
Pengguna Google,5,15-08-2024 11:27,Bagus
Pengguna Google,5,15-08-2024 11:27,Mudah dan Aman
Pengguna Google,5,15-08-2024 11:26,Ada sebagian seller yang pengemasan nya luamaaa bgt
Pengguna Google,5,15-08-2024 11:26,Pelayanan terbaik di online shop
Pengguna Google,5,15-08-2024 11:25,"shopee sangat membantu kalau kita butuh apa apa,tidak perlu keluar rumah dari hpsaja kita bisa dapat yg kita inginkan"
Pengguna Google,5,15-08-2024 11:25,Sangat membantu untuk cari barang
Pengguna Google,5,15-08-2024 11:25,Senang berbelanja d shopee
Pengguna Google,5,15-08-2024 11:24,Enk murah
Pengguna Google,5,15-08-2024 11:24,Mantep and tengkiyuuuuu
Pengguna Google,2,15-08-2024 11:24,"Shopee sekarang tidak nyaman soal pilihan jasa kirim gratis ongkir cuma jasa kirim recomendasi shopee saja, pokoknya gk enak seperti dulu lagi"
Pengguna Google,5,15-08-2024 11:23,"HariTanggal:Sabtu,17Agustus 2024 Hari kemerdekaan Indonesia Rl-79"
Pengguna Google,5,15-08-2024 11:22,"Sangat bagus,barang yang dicari cepat di dapat"
Pengguna Google,5,15-08-2024 11:22,Cukup amanah
Pengguna Google,5,15-08-2024 11:22,Masih memuaskan seperti biasa.
Pengguna Google,5,15-08-2024 11:21,Good👍
Pengguna Google,5,15-08-2024 11:21,Tingkatkan lagi promo dan event nya
Pengguna Google,5,15-08-2024 11:21,Tetap yang terbaik
Pengguna Google,5,15-08-2024 11:19,oke baiikk
Pengguna Google,4,15-08-2024 11:19,Baik
Pengguna Google,5,15-08-2024 11:18,"Semoga selalu memidiasi konsumen dan penjual, dengan lebih baik lagi"
Pengguna Google,5,15-08-2024 11:18,Terimakasih
Pengguna Google,5,15-08-2024 11:18,"Selama saya order,gak pernah mengecewakan,gak seperti toko online sebelah,shoppi 👍"
Pengguna Google,5,15-08-2024 11:16,good
Pengguna Google,5,15-08-2024 11:16,Mantap
Pengguna Google,5,15-08-2024 11:15,bagus
Pengguna Google,5,15-08-2024 11:15,Semoga menjadi baik
Pengguna Google,5,15-08-2024 11:14,"Terbaik blanja di shoppie,"
Pengguna Google,5,15-08-2024 11:14,Sangat baik dan sangat menyenangkan belanja dengan aplikasi shopping 🙂🥰💖
Pengguna Google,5,15-08-2024 11:13,ASLI GAK GAK LAGI DEH PAKE NI APLIKASI
Pengguna Google,5,15-08-2024 11:13,Saya sangat puas
Pengguna Google,5,15-08-2024 11:13,I love you
Pengguna Google,4,15-08-2024 11:13,Bagus
Pengguna Google,5,15-08-2024 11:12,Memuaskan member shopping
Pengguna Google,4,15-08-2024 11:12,Sangat puas
Pengguna Google,5,15-08-2024 11:11,sangat puas
Pengguna Google,1,15-08-2024 11:10,Order makanan jadi adem gara gara driver kebanyakan nunggu order di beberapa resto karna sistem 3 orderan
Pengguna Google,1,15-08-2024 11:09,sangat baik
Pengguna Google,5,15-08-2024 11:08,Bagus sekali pengiriman nya cepat
Pengguna Google,5,15-08-2024 11:07,"Bagus banget , gratis ongkir lagi + murah beuhh mantap deh"
Pengguna Google,1,15-08-2024 11:06,Kesel banget dengan ekspedisi SHOPEE EXPRESS. fitur COD saya dinonaktifkan gara² paket tiba² di retur(dikembalikan ke penjual) pdhl belum smpe ke tangan konsumen dan parahnya skrg ekspedisi pengiriman nya tidak bisa lgi di ubah ke yg lain. TOLONG SHOPEE JANGAN SEPERTI INI TRS KITA SEBAGAI KONSUMEN MUAK PAKET YG SEHARUSNYA DITERIMA 3-5 HARI SKRG BISA SMPE SEBULAN TDK DI ANTAR.
Pengguna Google,2,15-08-2024 11:06,Sekarang lama sekali pengiriman 1 kota saja sangat lama. Di expedisi menumpuk seperti gunung udah sampai kita mau ambil ga prnah buka padahal sudah berhari hari di expedisi tapi ga di kirim juga. Kalau mau pakai expedisi sendiri di percepat pengirimannya masa 1 kota saja bisa 3 smpai 4 hari.
Pengguna Google,5,15-08-2024 11:05,Ok
Pengguna Google,5,15-08-2024 11:05,top lah pokoknya
Pengguna Google,4,15-08-2024 11:05,Cukup suka beli di shopee
Pengguna Google,1,15-08-2024 11:04,Aplikasi buruk
Pengguna Google,5,15-08-2024 11:04,Komplit dan banyak promo
Pengguna Google,5,15-08-2024 11:03,Good
Pengguna Google,5,15-08-2024 11:03,Good job
Pengguna Google,4,15-08-2024 11:03,Sangat puas dengan shopee #muhammad rochim
Pengguna Google,3,15-08-2024 11:03,Cyber PP hwes
Pengguna Google,1,15-08-2024 11:03,"Sangat mengecewakan. Kronologi sbb, sblm CO jaminan dtng hari ini (13 agustus), setelah CO dan paket dlm pengemasan lgsng berubah dtng tgl 14 sd 15, stlh paket di pick up kurir langsung berubah lg barang datang tgl 15 sd 16. Dan sejak pembelian tgl 13 agustus dr surabaya sampe skrng tgl 15 agustus barang masih nyampe di sidoarjo, dgn tujuan kediri. Padahal barang yang saya beli besok 16 agustus hrs sy bawa keluar kota. Apa guna jaminan tepat wkt kl diubah2 terus. NB: ekspedisi silambat."
Pengguna Google,5,15-08-2024 11:01,Bagus
Pengguna Google,5,15-08-2024 11:01,Sekarang shopee ongkir lebih murah
Pengguna Google,1,15-08-2024 11:01,Tidak bisa isi saldo shopee
Pengguna Google,5,15-08-2024 11:01,Aku hanya ucapkan banyak terimakasih dengan adanya fasilitas seperti shopee dan sangat membantu sekali dari segala kebutuhan yang sulit untuk dijangkau
Pengguna Google,5,15-08-2024 11:01,Belanja cerdas
Pengguna Google,5,15-08-2024 11:00,Aplikasi Shopee nya kog knp selalu instal padahal sudah diinstal
Pengguna Google,5,15-08-2024 11:00,Kemudahan Dalam Berbelanja Secara Online
Pengguna Google,5,15-08-2024 10:57,No komen yg penting kasih bintang ⭐⭐⭐⭐⭐
Pengguna Google,5,15-08-2024 10:57,indonesia
Pengguna Google,3,15-08-2024 10:57,Makin berat aja
Pengguna Google,5,15-08-2024 10:57,Harga murah dan terjangkau di kalangan masyarakat menengah ke bawah
Pengguna Google,5,15-08-2024 10:56,Memuaskan
Pengguna Google,5,15-08-2024 10:55,Good joob
Pengguna Google,5,15-08-2024 10:55,Oke toko oren
Pengguna Google,5,15-08-2024 10:54,Terimakasih shoppeeeeeeee
Pengguna Google,5,15-08-2024 10:52,ok banget
Pengguna Google,3,15-08-2024 10:51,Kenapa tiap masuk di aplikasi shopee harus selalu ada verifikasi puzle..???sangat tidak nyaman.
Pengguna Google,5,15-08-2024 10:51,Sangat membantu
Pengguna Google,5,15-08-2024 10:51,Jos
Pengguna Google,5,15-08-2024 10:51,Shopee memang yang terlengkap dalam perbelanjaan & bertransaksi..tks shopee ku
Pengguna Google,5,15-08-2024 10:50,Mantap jadi simple
Pengguna Google,5,15-08-2024 10:50,Keren
Pengguna Google,1,15-08-2024 10:50,"Di depan gudang spx nya ada tulisan pengambilan paket dari jam 7-12 siang ,pas di datengin mau ngambil seenaknya aja petugasnya bilang daerah tersebut ada kurirnya jadi tanyakan ke kurir itu tanggung jawab kurir. Klo emang gamau di ambil ke gudang kok ada tulisan seperti itu? Tolong di tindak lanjuti dong atasan Shopee hubungan yg pelosok"" tuh di perketat juga masalah sop retur paket sembarangan tanpa konfirmasi emang sop nya tanpa hubungi pelanggan dulu ya?"
Pengguna Google,5,15-08-2024 10:49,Shoppee emang best best best banget
Pengguna Google,5,15-08-2024 10:49,Di shope murah murah dan selalu dapet diskon aplikasi nya bagus😁
Pengguna Google,5,15-08-2024 10:49,"Alhamdulillah di bandingkan dengan aplikasi sebelah, tapi tolong di perbaiki lagi ya!! Soalnya aplikasinya aga sedikit lelet..😊"
Pengguna Google,1,15-08-2024 10:48,KENAPA DISKON HARGA YANG DITAMPILKAN SUDAH DIPOTONG DISKON BUKAN HARGA ASLI.
Pengguna Google,2,15-08-2024 10:48,kenapa akun saya jadi harus verifikasi terus males pakenya jadi ribet
Pengguna Google,4,15-08-2024 10:47,kece
Pengguna Google,5,15-08-2024 10:45,"Selama ini yg saya rasakan pelayanannya yg terbaik, baik itu di pengiriman,Kwalitas brg,harga kompetitif maupun discount dan vouchernya...Shopee Is The Best..Terima kasih Shopee"
Pengguna Google,5,15-08-2024 10:45,bagus dan mantap
Pengguna Google,5,15-08-2024 10:45,Puas sesuai dengan kebutuhan
Pengguna Google,5,15-08-2024 10:45,Aplikasi yang mudah untuk belanja apapun
Pengguna Google,5,15-08-2024 10:44,Sangat membantu
Pengguna Google,5,15-08-2024 10:44,Sangat membantu
Pengguna Google,5,15-08-2024 10:42,Biarkan bintang yang bicara
Pengguna Google,4,15-08-2024 10:42,Punyaku kok mau chekout dan nonton live harus verifikasi terlebih dahulu terus nanti pas verif muncul tulisan koneksi bermasalah Tolong solusi padahal koneksi bagus wifi/kuota sama aja
Pengguna Google,5,15-08-2024 10:42,Bagus
Pengguna Google,5,15-08-2024 10:41,ok banget cepat
Pengguna Google,5,15-08-2024 10:40,Belanja jadi gak ribet
Pengguna Google,5,15-08-2024 10:39,"Bagus banget shopee sekarang, semenjak pengiriman udah ada SPX Exprs barang yang dikirim selalu cepat dan kurirnya gercep banget. Barang di antar tepat waktu terus beda sama ekspedisi sebelah yg selalu ngaret kurirnya sampai barang kadang diretur sendiri. Setelah pake Ekspedisi SPX Express pengiriman cepat dan untuk saya yang di Maluku Utara udah kategori cepat bngt pengirimannya. Dan shopee jg semakin bagus, tampilannya keren dan banyak voucher dan cashback jg. Alhamdulillah puas 9.5/10. Thanks"
Pengguna Google,5,15-08-2024 10:39,Ok
Pengguna Google,2,15-08-2024 10:39,Bintangnya jatuh.. Karena layanan cod tidak tersedia karena pembatalan barang yg tidak sesuai
Pengguna Google,5,15-08-2024 10:38,Seneng beli di shopee memudahkan dn harga sesuai kantong
Pengguna Google,5,15-08-2024 10:38,Mau diskon murah
Pengguna Google,1,15-08-2024 10:38,"cs g membantu, jaringan bagus, udh hapus cache, update apk pun udh. tpi saya ttp gabisa top up shopee pay"
Pengguna Google,5,15-08-2024 10:37,Mantap sangat membantu
Pengguna Google,5,15-08-2024 10:36,Bagus sekali bisa langsung beli
Pengguna Google,1,15-08-2024 10:36,"Kenapa sekarang jasa kirim JNE gak ada gratis ongkir? Padahal kalo dari cirebon ke indramayu lebih cepat pakai JNE paket gak muter2. Kalo pakai yang di rekomendasikan oleh pihak shope dapatnya SPX lagi SPX lagi, dari cirebon ke indramayu biasa 1 sampe 2 hari nyampe. Sekarang pakai SPX muter dulu paktnya ke jakarta padahal cirebon dan indramayu itu perbatasan. Kecewe dengan shope dan SPX SPX SPX benci"
Pengguna Google,5,15-08-2024 10:35,Terimakasih saya suka sekali belanja di sopie
Pengguna Google,5,15-08-2024 10:34,oke..dec..mantabe
Pengguna Google,5,15-08-2024 10:34,Mantap
Pengguna Google,5,15-08-2024 10:34,Lemotttttt
Pengguna Google,4,15-08-2024 10:33,ok
Pengguna Google,5,15-08-2024 10:32,Sep
Pengguna Google,2,15-08-2024 10:32,"Ini pembaruan bikin makin ga baik, jasa kirim ga bisa di ubah"
Pengguna Google,5,15-08-2024 10:31,Semuanya hebat
Pengguna Google,1,15-08-2024 10:31,"masalah mu apa pas shopee langsung diarahkan keshopee vidio bikin lag aja ajg, gak guna."
Pengguna Google,5,15-08-2024 10:30,Aplikasi yg bagus dan nyaman untuk berbelanja mksh
Pengguna Google,5,15-08-2024 10:30,Sangat membantu sekali aplikasi ini
Pengguna Google,5,15-08-2024 10:29,"Thanks Shopee jadi g cape pergi jauh"" tinggal tunggu di rumah aja"
Pengguna Google,5,15-08-2024 10:29,Selama belanja di shopee insya Allah belum ada yang dikecewakan
Pengguna Google,5,15-08-2024 10:29,Cepat dan tepat
Pengguna Google,5,15-08-2024 10:28,Mantap shoppi
Pengguna Google,5,15-08-2024 10:27,Sangat membantu dalam proses pembelian
Pengguna Google,5,15-08-2024 10:26,Potongan harga makin besar
Pengguna Google,5,15-08-2024 10:26,Joss pokok nya
Pengguna Google,5,15-08-2024 10:26,Bagus aplikasi nya bisa pinjam uang disaat kbutuhan mendesak
Pengguna Google,1,15-08-2024 10:25,"Pesanan yang sedang dikirim diperjalanan oleh pihak jasa kirim, tidak sesuai dengan Google Map bawaan shopee"
Pengguna Google,5,15-08-2024 10:25,Semoga JD tempat yg amanah
Pengguna Google,5,15-08-2024 10:24,Saya senang sekali belanja di shoppe
Pengguna Google,5,15-08-2024 10:24,"Seru, pengalaman belanja online, spaylatter nya oke... Live sale nya juga oke... Perlu cermat memilih barang, jangan lupa membaca deskripsi juga rating atau penilaian kostumer yg sdh belanja.."
Pengguna Google,5,15-08-2024 10:24,Mantaaap
Pengguna Google,5,15-08-2024 10:24,Makasih
Pengguna Google,5,15-08-2024 10:23,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
Pengguna Google,5,15-08-2024 10:23,"Alhamdulillah,belanja semakin di mudahkan di rumah ajabisa dengan adanya shopi Thanks shopi"
Pengguna Google,1,15-08-2024 10:22,"""Mimin saranin buat update aplikasi"" jangan mao ditipu kawan2. Tiap buka aplikasi langsung dipaksa ditodong live sepertinya bukan dari aplikasi tp sepertinya kesengajaan 🤣, pemaksaan. Shpe tanem selalu hank dan restars, menguntungkan pihak shpe krn reload game shpe tanem 🤣, pemaksaan lagi"
Pengguna Google,5,15-08-2024 10:21,oke
Pengguna Google,3,15-08-2024 10:21,"Saya tidak bisa membuka halaman awal dan tertulis Tidak ada Internet,saya tidak bisa membuka halaman awal shope dari bulan Juni sampai sekarang,saya kesusahan Karana tidak bisa membuka halaman awal shope"
Pengguna Google,1,15-08-2024 10:21,"Kenapa ya, belanja di shoppe ,, pengiriman lama banget,, sangat terlalu lama, padahal gak jauh² kok Tolong lah di perhatikan lagi ,gmn ini orang belanja online tapi ,, kecewa banget"
Pengguna Google,2,15-08-2024 10:20,Xx xx rd original www www foto w www ddfwww www
Pengguna Google,1,15-08-2024 10:20,Pengeriman spx gak jelas paket saya belum sampai sampai keterangan gak jelas pakai shoppeexpress paket saya malah gak sampai sampai kalau pakai cod cepet gak jelas nih apk
Pengguna Google,5,15-08-2024 10:19,Ok sangat membantu...
Pengguna Google,1,15-08-2024 10:18,"Menjadi aplikasi pemalak via online untuk saat ini, beda jauh dgn shopee yg saya kenal dulu... Mohon maaf kalo bisa di kasih bintang MINUS 5 (-5) mungkin sudah saya kasih mines 5"
Pengguna Google,5,15-08-2024 10:18,Sangat mudah mencari barang
Pengguna Google,5,15-08-2024 10:18,"Banyak pilihan, .... Hrg bersaing ..... Tapi di harapkan Brg hrs sesuai deskripsi ...."
Pengguna Google,5,15-08-2024 10:18,Suka sama shopee sekarang kalo barang gk sesuai dipermudah sekali untuk returnya🤩
Pengguna Google,5,15-08-2024 10:17,SayA pengguna soppy..udah hampir 1 thnan..aplikasi ini layak dpt bintang 5...cuma kdang jaringan agak lemot.
Pengguna Google,5,15-08-2024 10:16,Ok
Pengguna Google,5,15-08-2024 10:15,Belanja mudah dan murah
Pengguna Google,5,15-08-2024 10:15,Sangat ok
Pengguna Google,5,15-08-2024 10:14,Paling oke
Pengguna Google,5,15-08-2024 10:14,Makin gacor
Pengguna Google,5,15-08-2024 10:13,"terbaik semoga lancar,berkah selalu"
Pengguna Google,1,15-08-2024 10:12,Semenjak pengiriman pake SPX shope menjadi tidak sportif banyak paket yang gagal tanpa sampai pada tempat tujuan tiba-tiba paket gagak dan hilang... pengiriman makan waktu sampe berminggu minggu
Pengguna Google,5,15-08-2024 10:11,Mantap
Pengguna Google,5,15-08-2024 10:10,Soga gua gratis ongkir juga
Pengguna Google,5,15-08-2024 10:10,sangat membantu aplikasi ini
Pengguna Google,5,15-08-2024 10:09,Saya ada di mana ia mulai tertarik untuk apa mu Poto kan soal ya aku mau tidur dia tidak akan pernah bisa cod di mana ia mulai tertarik untuk apa mu Poto bugil di kamar mandi dan sama sekali tidak jomblo
Pengguna Google,5,15-08-2024 10:08,Okey
Pengguna Google,3,15-08-2024 10:08,Kenapa ni sopy gue mau belanja aj ngak busa
Pengguna Google,2,15-08-2024 10:08,Makin berkembang shopee tapi pihak toko dalam pengiriman sulit sekali dari luar kota biasanya 5 hari ini sampai 7hari belum sampai barang nya🤐😑
Pengguna Google,5,15-08-2024 10:07,Beli dishoope enak ada promonya juga🤩
Pengguna Google,1,15-08-2024 10:07,Burik app nya setiap aku mau game iklan shoppe langsung keluar terus kayak aku enggak bisa main tanpa liat iklan mu karena kebanyakan. Shopee ada kayak 100 iklan kanyak banyak game cuman 1. Kurangj iklan shopee app cuman untuk beli barang dikasih banyak iklan
Pengguna Google,5,15-08-2024 10:06,Belanja di Shofie sangat mudah dan bagus
Pengguna Google,5,15-08-2024 10:06,mantab
Pengguna Google,5,15-08-2024 10:06,Mantap aja pokok y
Pengguna Google,5,15-08-2024 10:04,"Apk yang sangat membantu dalam hal berbelanja barang keperluan, serta didukung dg banyak metode pembayaran sehingga belanja jadi mudah!!!"
Pengguna Google,5,15-08-2024 10:04,Luar biasa
Pengguna Google,5,15-08-2024 10:03,Baguss
Pengguna Google,1,15-08-2024 10:00,"Shopee payleter dibekukan .. dipake juga ngga tau"" dibekukan,updet trs sipinjam ga pernh lolos 😂"
Pengguna Google,2,15-08-2024 09:59,"Kasih bintang 2 jadinya ka,makin parah masa mahal ongkir dari pada yang mau di beli tolong di perbaiki saya kasih bintang pull"
Pengguna Google,5,15-08-2024 09:58,Jujur dan murah tepat waktu
Pengguna Google,5,15-08-2024 09:58,Membatu mencari barang yg tidak ada di lingkungan sekitar
Pengguna Google,5,15-08-2024 09:58,Shopee keren. Tingkatkan mutu pelayanan dan pengiriman lebih cepat
Pengguna Google,4,15-08-2024 09:57,Sangat baik dan relevan
Pengguna Google,5,15-08-2024 09:57,mantap
Pengguna Google,2,15-08-2024 09:55,Pengiriman sangat Lama.
Pengguna Google,5,15-08-2024 09:55,"Penggunaan dengan baik, dengan aplikasi yg sesuai kebutuhan, untuk pencarian cukup"
Pengguna Google,5,15-08-2024 09:55,Sejak ada shopi belanja jd mudah & harganya lbh murah 👍😍🥰
Pengguna Google,5,15-08-2024 09:55,Mantap
Pengguna Google,5,15-08-2024 09:55,Banyak cash back nya yang bisa digunakan kembali untuk belanja
Pengguna Google,5,15-08-2024 09:52,Luar biasa saya tidak perlu cari di tempat lain cukup shopping 🥰🥰🥰🥰
Pengguna Google,5,15-08-2024 09:52,Kenapa saya tidak bisa masuk aplikasi shopie
Pengguna Google,5,15-08-2024 09:52,Keinginan selalu ada....pokok josss....
Pengguna Google,5,15-08-2024 09:52,"Kasih bintang 5 aja, walau paylater susah di ACC"
Pengguna Google,3,15-08-2024 09:52,Sangat puas dengan paketnya
Pengguna Google,1,15-08-2024 09:51,aku blanja seharga 600ribuan dan pihak toko melalukan penyelesaian pesanan dan tidak dapat di kembalikan
Pengguna Google,4,15-08-2024 09:51,Senang belanja disini. Apa yg kita beli sesuai dengan yang kita pesan. Terima kasih shopy
Pengguna Google,5,15-08-2024 09:51,Bagus
Pengguna Google,1,15-08-2024 09:50,Pengiriman lama
Pengguna Google,5,15-08-2024 09:50,A💥💥💥💥💥💥💥💥💥💥😔✨️
Pengguna Google,5,15-08-2024 09:49,Mantap
Pengguna Google,5,15-08-2024 09:49,Sangat bagus
Pengguna Google,5,15-08-2024 09:48,"Good job,,mempermudah segala urusan Jgn bekerja sama dengan Expedisi Anteraja,,ngk jelas expedisinya"
Pengguna Google,1,15-08-2024 09:48,"Skrg ekspedisi ga bz dirubah ga spt dlu bz diganti ekspedisinya, parah sih"
Pengguna Google,5,15-08-2024 09:47,ini kenapa *ups halaman sedang di perbaiki* terus yaaa berhari hari dan durasi nya lama pula ampun deh jd gak bisa cekout barang yg mau dibeli 🤦🤦 uninstal 💔
Pengguna Google,5,15-08-2024 09:46,mantap
Pengguna Google,3,15-08-2024 09:45,Nebug sihh keluar masuk kadang tiba tiba keluar sendiri dari akun
Pengguna Google,1,15-08-2024 09:44,"aplikasi tmbah berat,,menu utama knyakan video live"
Pengguna Google,5,15-08-2024 09:43,Suka pake shopee
