userName,score,at,content
Pengguna Google,3,05-09-2024 23:31,"Senang dgn adanya Shopee dlm kancah belanja Online, .... Hanya sering, yg datang TDK sesuai ekspetasi_tdk sesuai yg dipromosikan_tdk sesuai dgn permintaan, baik Size, Warna dsb. .... Mau di Return tp males ngurusnya,, kagak mau ribetnya .... Next bl msh sering terjd LG, bar sy Upload Complaint.nya, tq🙏"
Pengguna Google,5,05-09-2024 23:29,Keren
Pengguna Google,5,05-09-2024 23:27,"Lengkap, profesional"
Pengguna Google,5,05-09-2024 23:26,Shooopingggggggg terusss
Pengguna Google,5,05-09-2024 23:22,"Belanja di shoppe sangat aman dan sesuai...pihak shoppe bertanggung jawab apa bila pesanan kita TDK sesuai diretur langsung cepat,top deh"
Pengguna Google,5,05-09-2024 23:22,Belanja lebih mudah..tolong ditingkatkan kembali..karna Mash ada pelapak yg kurang jujur
Pengguna Google,5,05-09-2024 23:17,"Shopee adalah andalan ku setiap belanja...hanya 1 yg tidak sy terima dari shopee,saya tidak ada membatalkan COD tapi sistem COD saya di tutup semua sama Shopee nya 😮‍💨😮‍💨"
Pengguna Google,5,05-09-2024 23:14,"The best mah,,ngk pernah gagal kalo belanja di shoppe,,gratis ongkir kualitas bagus,, tokohnya amanah semua"
Pengguna Google,5,05-09-2024 23:11,dapet diskon gratis ongkir melulu + 98% semua toko terpercaya 👍👍👍👍👍
Pengguna Google,5,05-09-2024 23:11,Shopee memudah kn berbelanja
Pengguna Google,5,05-09-2024 23:10,jossssss
Pengguna Google,5,05-09-2024 23:08,ok
Pengguna Google,5,05-09-2024 23:05,Mantapppp
Pengguna Google,4,05-09-2024 23:05,Agar dibuat tampilan yg lbh familier dan eye catching
Pengguna Google,2,05-09-2024 23:03,bunga riba
Pengguna Google,1,05-09-2024 23:00,Biaya layanan dll semakin bertambah². Makin kesini semua serba lama . Beda beda tingkatan akun malah harga beda². Gajelas
Pengguna Google,5,05-09-2024 23:00,E commerce favorit... 👍🏻
Pengguna Google,4,05-09-2024 23:00,Aplikasi teratas dan bermutu....
Pengguna Google,5,05-09-2024 22:59,Pelayanan terbaik
Pengguna Google,5,05-09-2024 22:58,Awas keracunan live
Pengguna Google,5,05-09-2024 22:57,Ketuk pada klip untuk menempelnya pada kotak teks.
Pengguna Google,5,05-09-2024 22:55,sangat baik
Pengguna Google,5,05-09-2024 22:55,Shopee mantap
Pengguna Google,5,05-09-2024 22:55,Shopee memang Oke
Pengguna Google,5,05-09-2024 22:51,Pesanan sesuai... mantap
Pengguna Google,5,05-09-2024 22:47,Apik
Pengguna Google,2,05-09-2024 22:44,"Sekarang belanja di shopee sudah hilang benefit nya, terutama cashback nya... Sekali nya dapat cashback, tapi harga barang nya di naikin, sama aja itu mh kaya beli coin wkwk... Padahal sudah sampe level platinum, huft"
Pengguna Google,5,05-09-2024 22:44,Semenjak ada shopee food Sekarang shopee untuk belanja jadi lemoooood bangeeet ....di buka nya susah... banyak loading dan bengong nya..😁 padahal hp saya samsung a30 koneksi memakai telkomsel.... pisahin aja shopepood nya buat aplikasi lain jangan nyampur...di aplikasi belanja..online ... 🙃
Pengguna Google,5,05-09-2024 22:43,Sangat membantu
Pengguna Google,5,05-09-2024 22:42,bagus sekali
Pengguna Google,1,05-09-2024 22:41,perhatian ya.shoopie pas pake vermuk itu bobrok.stiap x masuk.wajah tdk dkenali 2 ecommer saya d shoopi ilang gt aja
Pengguna Google,5,05-09-2024 22:41,Sangat puas dengan shoope n sangat membantu saya memenuhi kebutuhan sy dgn berbagai mcm promo yg menarik
Pengguna Google,5,05-09-2024 22:41,Menawarkan banyak pilihan utk belanja di shopee
Pengguna Google,5,05-09-2024 22:39,🗿🗿🗿🗿🗿
Pengguna Google,1,05-09-2024 22:39,"Makin lama makin ngerugiin seller nih app, biaya admin makin gede, dana penjualan ke pending terus, bukan nya makin bagus malah makin buruk"
Pengguna Google,5,05-09-2024 22:34,"Kenapa aplikasi shopee tidak bisa dibuka, dan hanya kedip kedip orange terus, harus bagaimana ya"
Pengguna Google,4,05-09-2024 22:29,Barang yg udah dibeli bisa di kembalikan jika kalau memang barang yg datang tidak sesuai dengan yg dipostingan atau iklan
Pengguna Google,5,05-09-2024 22:28,"Sangat puas sich.cuma jasa ekspedisi nya yang lambat dalam bekerja.seperti SPX,J & T dari Bantul Yogyakarta..ke Grobogan aja 4 hari.kan nggak asik."
Pengguna Google,5,05-09-2024 22:28,Bagus
Pengguna Google,5,05-09-2024 22:26,Mantap sob.
Pengguna Google,5,05-09-2024 22:25,Aku sukaa belanja di shope..canggih banget..sangat membantu
Pengguna Google,5,05-09-2024 22:13,"Suka belanja di Shopee banyak gratis ongkirnya, barangnya pun bagus2 thanks seller thanks Shopee 😘"
Pengguna Google,5,05-09-2024 22:10,Pelemberkelahi
Pengguna Google,5,05-09-2024 22:07,sangat membantu sekali
Pengguna Google,3,05-09-2024 22:06,bàgus
Pengguna Google,5,05-09-2024 21:59,shopee luar biasa
Pengguna Google,5,05-09-2024 21:56,Sangat memuaskan
Pengguna Google,1,05-09-2024 21:49,jrordd
Pengguna Google,5,05-09-2024 21:43,ahir2 ini knp ea di akun saya shope gak bisa cod
Pengguna Google,5,05-09-2024 21:40,mantap... sukses terus
Pengguna Google,5,05-09-2024 21:40,"Happy shopping selalu klo belanja disini,"
Pengguna Google,5,05-09-2024 21:32,Bagus
Pengguna Google,1,05-09-2024 21:31,"Ada pembaruan bukan nya malah lebih bagus malah lebih lemot, harusnya saat scroll ga usah pake bisa di geser kesamping tanpa membuka katalog nya, jadi bikin lama mau scroll kebawah malah jadi kegeser² katalog"
Pengguna Google,5,05-09-2024 21:31,Aplikasi nya bagus
Pengguna Google,4,05-09-2024 21:25,"shopee kenapa sii baru juga di tambahin ke keranjang pas lagi ""live"" terus nambah barang lain di keranjang langsung ilang riwayat live nyaaa. sedangkan sekarang voucher banyaknya livee (shopee video udh jarang) jangan pelit donggg pweseee. makasihh"
Pengguna Google,5,05-09-2024 21:13,Bagus rorr
Pengguna Google,1,05-09-2024 21:12,buat game bikin sulit pemain iming2 hadiah besar..padahal udah di sering..jgn mainin game nya kuota kita bisa hbis..bikin bodoh..ga bakal menang komputer mereka lebih canggih dr hp kita😁😁
Pengguna Google,1,05-09-2024 21:11,pengiriman ribet bebas ongkir tapi kelamaan sampai jamuran yg nunggu paket.
Pengguna Google,3,05-09-2024 21:09,Saya suka sekali dengan shoppe tapi kenapa limit playlater dan spinjam saya tidak ada kenaikan y padahal saya bayar tepat waktu dan tidak pernah telat
Pengguna Google,5,05-09-2024 21:07,Tempat belanja online terbaik dan banyak bonus nya
Pengguna Google,1,05-09-2024 20:49,"Aplikasi jelek jangan donwload kurang bagus, pengiriman terlalu lama, trus garansi 10 ribu jika barang tdk tepat waktu nya tdk berguna teknik marketing"
Pengguna Google,5,05-09-2024 20:46,Mantap lah
Pengguna Google,4,05-09-2024 20:44,Bagus
Pengguna Google,5,05-09-2024 20:43,Sngat memuaskan
Pengguna Google,5,05-09-2024 20:38,Sangat puas belanja di shoppi👍
Pengguna Google,5,05-09-2024 20:36,"Terimakasih shoppe Sangat membantu dengan berbelanja online ,tdk pake ribet"
Pengguna Google,1,05-09-2024 20:28,"Semanjak di update, ini aplikasi makin ga jelas Ngeleg mulu, buat liat barang yg mau dibeli aja susah banget, giliran liat video lancar banget. Tolonglah di perhatiin masalah ini. ini aplikasi OlShoop apa aplikasi cuman nontonin video doang."
Pengguna Google,5,05-09-2024 20:18,Mantap
Pengguna Google,5,05-09-2024 20:15,Mantap 👍👍👍❤️
Pengguna Google,5,05-09-2024 20:07,Tolong dong pihak shopee adain promo cicilan 0% sampai 6 atau 12 bulan gitu buat user yang tepat waktu bayar paylater. Masa disamain sama user yang galbay. Ga ada specialnya gitu?
Pengguna Google,5,05-09-2024 20:05,Murah murah barang ga murahan
Pengguna Google,5,05-09-2024 20:04,Ok
Pengguna Google,5,05-09-2024 20:01,Ok
Pengguna Google,5,05-09-2024 19:58,mantap... bermanfaat
Pengguna Google,5,05-09-2024 19:57,Tingkatkan trs
Pengguna Google,1,05-09-2024 19:56,Shopee ceki ceki sigma penipuan. Ngabisin duit revive doang
Pengguna Google,5,05-09-2024 19:20,"Klo bisa biaya layanan diilangin dong.trs saya udh sering belanja,tapi voucher yg didapat itu2 trs.gk pernah dpet give dri shopee ataupun dari toko."
Pengguna Google,5,05-09-2024 19:20,Sawadikap
Pengguna Google,1,05-09-2024 19:13,Terlalu banyak iklan ke apk lain
Pengguna Google,5,05-09-2024 19:11,"Pengajuan paylater sama pinjaman selalu di tolak padahal udah belanja banyak dan pakek shope lama , tapi tetep kasih bintang 5, soalnya apk nya sangat membantu dalam belajar kebutuhan dan yang lain nya"
Pengguna Google,5,05-09-2024 19:08,Bagus
Pengguna Google,5,05-09-2024 19:08,ok
Pengguna Google,5,05-09-2024 19:07,bagus😁
Pengguna Google,5,05-09-2024 19:05,good
Pengguna Google,5,05-09-2024 19:04,Okee
Pengguna Google,5,05-09-2024 19:04,bagus
Pengguna Google,4,05-09-2024 18:59,nunggu hadiahnya
Pengguna Google,5,05-09-2024 18:58,Lemot.ngelag
Pengguna Google,4,05-09-2024 18:44,kenapa shope sekarang proses pengiriman barang pesanan jadi sangat lambat? perasaan dulu mah pesen barang 2 hari kemudian udah sampe tapi ko sekarang ginu ya? saya pesen paket sampe seminggu baru sampe
Pengguna Google,5,05-09-2024 18:37,Shopee aku kecewa .. Kenapa paylater aku gak bisa d gunain..limit masih 3 juta Padahal aku udah bayar semua tagihan.. Bayar tagihan juga selalu sebelum jatuh tempo.. Udh lapor k cs nya 2x tp malah d suruh pake jenis pembayaran lain.. Percuma dong saya d kasih kredit limit sementara tp gak bisa d gunain.. Tolong d perbaiki ya shopee.. Sebelum saya pindah k online shop sebelah...
Pengguna Google,5,05-09-2024 18:36,murah tapi ongkir nya kemahalan
Pengguna Google,1,05-09-2024 18:30,Aplikasi nya gampang eror 1 bintang dulu
Pengguna Google,5,05-09-2024 18:25,Amanah dan cepet
Pengguna Google,5,05-09-2024 18:18,mantap
Pengguna Google,5,05-09-2024 18:18,"Belanja di shopi ga hawatir gagal, karna ada geratis pengembalian bre."
Pengguna Google,1,05-09-2024 18:18,"gila ongkir sekarang mahal banget ga kaya dulu , cape banget🫠🫠"
Pengguna Google,5,05-09-2024 18:17,mantaaap
Pengguna Google,1,05-09-2024 18:17,"pihak shope mohon SPX Pontianak virtual DC di beri sanksi ataupun pengawasan ketat ,,,, barang sering di tahan2 sampai berhari-hari malah bahkan berminggu-minggu . itu hal yg bkin kesel orang , jika tidak percaya cek aja komentar orang"" di google maps . Terima kasih"
Pengguna Google,5,05-09-2024 18:14,Apk sangat bermanfaat
Pengguna Google,5,05-09-2024 18:13,mntep
Pengguna Google,2,05-09-2024 18:12,"mannntaaap shopee ,,"
Pengguna Google,1,05-09-2024 18:12,"Sekarang shope udah ga kaya dulu lagi yang sering ngasih voucher diskon lumayan gede+admin penjualan jga ga terlalu gede, sekarang mah ga penjual ga pembeli sama² udah kurang nyaman belanja/jual di shope"
Pengguna Google,5,05-09-2024 18:07,Bagus sangat mudah di gunakan
Pengguna Google,5,05-09-2024 18:07,bagus 🥰
Pengguna Google,5,05-09-2024 18:04,"Memudahkan saya mencari sesuatu yg tidak ada yg jual di kampung ,tinggal menunggu beberapa hari dah dapat lagi"
Pengguna Google,5,05-09-2024 18:02,Belanja online lebih teliti lebih baik.....
Pengguna Google,5,05-09-2024 18:01,Super bagus
Pengguna Google,5,05-09-2024 18:01,Sangat membantu UMKM
Pengguna Google,5,05-09-2024 17:51,bagus
Pengguna Google,5,05-09-2024 17:51,oke
Pengguna Google,2,05-09-2024 17:50,"Kenapa akun shope saya selalu keluar "" maaf ada kesalahan"".kenapa min ?"
Pengguna Google,1,05-09-2024 17:48,"Susah bgt mau ganti/tukar akun shopee setelah update. Padahal.sblmnya gampang²/ ga ada masalah. Giliran stlah update sering bgt 'jaringan bermasalah'. Di hp lain yg app shopee lama, lancar aja tuh untuk tukar akun. Perbaiki lagi deh. GAUSAH LU BILANG JARINGAN GW JELEK. LANCAR YA. UI/UX LU YG LU UPDATE MAKIN DOWNGRADE. Balikin ke vers sebelumny aja kalau makin diupgrade makin jelek. Lu dikasih kritik malah nyuruh cek jaringan. Lu yg cek lagi bug di sistem lu."
Pengguna Google,1,05-09-2024 17:47,"main game shopi bikin emosi kita cape cape cari poin pas main game capit habis semua tu poin ,cape capekkkk"
Pengguna Google,5,05-09-2024 17:46,bagus
Pengguna Google,5,05-09-2024 17:46,Sangat memuaskan pelanggan
Pengguna Google,4,05-09-2024 17:45,Kamu harus downlod shopping
Pengguna Google,5,05-09-2024 17:44,welllllllllllll
Pengguna Google,2,05-09-2024 17:42,Makin kesini ini shopy lemot banget. Mau cek out barang. Semua orang tidak bisa malah erorr. Gimana mau maju nya ni shopy . Payah
Pengguna Google,5,05-09-2024 17:39,Bagus
Pengguna Google,1,05-09-2024 17:36,Gak ada shoopefood kecewa berat
Pengguna Google,5,05-09-2024 17:34,sangat membantu
Pengguna Google,5,05-09-2024 17:32,Sip apps ini memang rekomen
Pengguna Google,1,05-09-2024 17:31,"Busuk, setelah beberapa menit penggunaan selalu nge lag, clear cache clear cache ? Udah sering min buset dah"
Pengguna Google,5,05-09-2024 17:28,Saya sering beli di shopee
Pengguna Google,1,05-09-2024 17:28,Benci banget sama shope sekarang..padahal saya tadinya pecinta shope..kenapa setiap mau beli sekarang selalu muncul verifikasi..padahal dulu2 shope tidak seperti ini..tolong perbaiki!!!
Pengguna Google,1,05-09-2024 17:27,"bener"" buruk. kalau siang iklan ga neko"", tapi tengah malam malah yg seram"". makin ga minat saya sm apk ini👎🏻👎🏻 cb iklan seremnya tu dihapus aja, kaya kurang ide aja. udah gt iklannya banyak bgt, ga kaya dulu. IKLAN BURIKK BGTT ASW SEREM PAS TENGAH MALAM BIAR APASII BIKIN KEREN JG NGGK. tolong dong rekomendasi apk dengerin musik yg gd iklan bikin org hampir setrok"
Pengguna Google,2,05-09-2024 17:23,ad
Pengguna Google,5,05-09-2024 17:21,Bagus lahh intinya klau ngirim jngan kelamaan
Pengguna Google,5,05-09-2024 17:21,biasa aja
Pengguna Google,1,05-09-2024 17:21,"Jasa kirimnya GK bisa dipilih sendiri, malah dipilih sama sistemnya, udah tau spx itu lambat dalam pengiriman"
Pengguna Google,1,05-09-2024 17:19,Kebanyakan Ngiklan
Pengguna Google,3,05-09-2024 17:19,"Bikin pusing masuk akun sendiri Krn 2x kehilangan hp 😌😌 susah login padahal email ,password , nama akun semua hapal .. puluhan kali coba login ga bisa .."
Pengguna Google,5,05-09-2024 17:16,sangat amanah
Pengguna Google,5,05-09-2024 17:14,"Fitur terlengkap lebih enak dalam mencari barang yg diinginkan, tapi harap lebih diseleksi penjual yg nakal"
Pengguna Google,5,05-09-2024 17:13,Top
Pengguna Google,5,05-09-2024 17:12,sangat bagus saat membeli barang apa pun dan gratis ongkir
Pengguna Google,5,05-09-2024 17:12,Sangat baik
Pengguna Google,4,05-09-2024 17:12,Bagus... Sering bug
Pengguna Google,5,05-09-2024 17:11,Saya suka
Pengguna Google,5,05-09-2024 17:10,banyakin lagi bonus2nya😊
Pengguna Google,5,05-09-2024 17:10,Mantap
Pengguna Google,5,05-09-2024 17:08,Ok
Pengguna Google,1,05-09-2024 17:07,"Buruk Pelayanan Pengiriman Terlalu lambat, Proses lokasi 1hari 1x , dikira ngirim barang skrg jalan kaki Ampe lambat gitu"
Pengguna Google,5,05-09-2024 17:06,Mnatap
Pengguna Google,5,05-09-2024 17:05,Puas
Pengguna Google,4,05-09-2024 17:05,bagus
Pengguna Google,3,05-09-2024 17:05,"Shope semakin parah sih Beberaoa minggu lalu sampe skrg berandanya gk bisa d Bukaaaa Giliran nonton live, video Co barang lancar² aja... Tp gilitan buka beranda ""koneksi internet putus"" hari ini coba Up date, saya kira bisa bagus,, eh sama aja... Beranda shope gk bisa d bukaa Parah sih... Jadi malassss bangettt"
Pengguna Google,4,05-09-2024 17:01,Saya sudah lama menggunakan shopee.aplikasih yang luar biasa.. semoga sukses.dan lebih mudah bantu orang mencari barang kesukaan nya.dan ongkir dari luar ke kabupaten Bintan/kepulauan Riau kalau bisa di turun kan💪💪👍
Pengguna Google,5,05-09-2024 17:00,Aplikasi nya sangat bagus dan bermangfaat lanjutkan dan perbagus aplikasinya min biar semua orang bisa liat aplikasi ini sangat bermangfaat👍
Pengguna Google,1,05-09-2024 16:58,"Sangat kecewa spay later d'tolak Spinjam d'tolak,pdahal gw sering belanja,,,data smua dh bner masih aj d'tolak mlu"
Pengguna Google,5,05-09-2024 16:55,"Aplikasi ini bagus,,barang pesanan agak lambat"
Pengguna Google,5,05-09-2024 16:54,Sangat baik
Pengguna Google,5,05-09-2024 16:53,sangat baik
Pengguna Google,2,05-09-2024 16:52,Kenapa pas di upgrade shopee sekarang tidak bisa memainkan permainan
Pengguna Google,5,05-09-2024 16:47,jos
Pengguna Google,5,05-09-2024 16:44,Good
Pengguna Google,5,05-09-2024 16:42,Top...
Pengguna Google,1,05-09-2024 16:42,"Pesen makan jadi lama datengnga gara2 pake acara double order, orang udah laper masih harus nunggu driver anter ketempat lain. Bayar ongkos kirim + biaya lain2 mahal masih suruh nunggu orderan punya orang. Gitu banget cari duit njing? Brengsek lo!"
Pengguna Google,5,05-09-2024 16:41,"mempermudah belanja mau cari barang apapun ada , cuma tolong untuk penjual HP ditertibkan masa yg dijual HP yg dikirim ceseing hp"
Pengguna Google,5,05-09-2024 16:41,mantap dan memudahkan pelanggan.
Pengguna Google,5,05-09-2024 16:40,wah
Pengguna Google,5,05-09-2024 16:38,Semoga banyak promo
Pengguna Google,1,05-09-2024 16:38,Namanya aja SPX EXPRESS tapi express nya urutan TERBELAKANG bangettt. Gk pernah ada peningkatan perubahan yg baik lagiiiiiii
Pengguna Google,5,05-09-2024 16:35,terbaik
Pengguna Google,1,05-09-2024 16:33,Tolong kondisikan iklanya jangan bnyak bnyak iklan cwe stop menggoda saya dan menjerumuskan saya ke dosa aku ini sudah sigma shopee pls sigma juga ya 🤫🤫 #STOPGOONING #SIGMA #SKIBIDI #STARTMOWING #GODZILLA
Pengguna Google,5,05-09-2024 16:33,good
Pengguna Google,3,05-09-2024 16:32,Halo kak. Tolong banget nih ya kak jangan pakai jasa pengiriman SPX standart ya. Kurirnya culas sekali terutama kurir AJI KADONI AKBAR. Dia sering sekali meminta uang tambahan dari apa yang sudah tertera di labelnya. Saya sudah melakukan komplain tapi tidak di dengar juga dan masih menggunakan kurir dan bekerja sama dengan SPX STANDAR.
Pengguna Google,5,05-09-2024 16:31,👍👍👍
Pengguna Google,1,05-09-2024 16:30,"Sebagai pencari rezeki di afiliasi Shopee saya kecewa dengan evaluasi kalian. Jadi saya harap, jika yang meng evaluasi itu robot, perbaiki robot kalian, jika yang memeriksa itu manusia, suruh mereka operasi mata, beli produk mahal, bikin video review ga mudah, sekalinya di upload di Shopee malah di hapus dengan alasan video tidak relevan. Ga sekali dia kali mata Robot kalian itu picek, banyak banget video mereka anggap produk ga sesuai."
Pengguna Google,5,05-09-2024 16:30,Berbelanja sesuai kebutuhan
Pengguna Google,5,05-09-2024 16:27,ok
Pengguna Google,1,05-09-2024 16:26,"Semakin sukses ko malah tambah rakuss , isi saldo aja kena potong lagi di apk nya ,,udah mh kena tambah admin di bank eh pas nyampe shopepay dipotong lagi sama apknya ... Rakus amatluu ,ingat roda berputar"
Pengguna Google,5,05-09-2024 16:24,"Hallo saya ada kendala, saya ada tagihan paylater tp dari tadi sore kenapa saya tidak bisa akses aplikasi saya, sedangkan hari ini sudah jatih tempo dan saya sudah menunggu sampai saat ini, mohon bantuan karna akan ada telat nantinya jika lewat hari ini , terimakasih"
Pengguna Google,5,05-09-2024 16:23,aplikasi buat belanja terdebest
Pengguna Google,5,05-09-2024 16:23,"Keren dan tingkatkan tuk loading,ketika buka dan cekout.."
Pengguna Google,5,05-09-2024 16:23,ada nya playleter belanja lebihmudah en praktiiiis...
Pengguna Google,5,05-09-2024 16:22,VERY GOOD
Pengguna Google,5,05-09-2024 16:19,Pengirima cepat dan tepat waktu
Pengguna Google,5,05-09-2024 16:17,cpt bnget
Pengguna Google,4,05-09-2024 16:16,bagus
Pengguna Google,5,05-09-2024 16:15,saya pribadi sangat senang dgn adanya semua ini
Pengguna Google,5,05-09-2024 16:14,bnyk hadiah na.
Pengguna Google,5,05-09-2024 16:14,bagus
Pengguna Google,5,05-09-2024 16:13,Bagus membuatku boncos
Pengguna Google,5,05-09-2024 16:09,Sangat membatu
Pengguna Google,1,05-09-2024 16:09,"Dulu nyaman,pengirimanpun cepat,tapi sekarang boro boro nyaman bikin bad mood mulu dengan pengiriman yg lambat banyak ngestuck di DC,gk sesuai etiminasi,udah barang urgent butuh,pesan udah diperhitungkan ehh gk sesuai etiminasi,dah terakhir belanja di shopee cape dengan pengiriman yg gk tepat waktu"
Pengguna Google,3,05-09-2024 16:08,bagus
Pengguna Google,5,05-09-2024 16:08,good shopee
Pengguna Google,5,05-09-2024 16:07,Sangat membantu
Pengguna Google,4,05-09-2024 16:07,Mantap
Pengguna Google,5,05-09-2024 16:06,bagus
Pengguna Google,5,05-09-2024 16:06,bagus
Pengguna Google,5,05-09-2024 16:05,top
Pengguna Google,5,05-09-2024 16:05,Mantap
Pengguna Google,5,05-09-2024 16:03,Sangat membantu
Pengguna Google,5,05-09-2024 16:02,"Belanja dari rumah lebih mudah bisa buat jualan online lagi,"
Pengguna Google,5,05-09-2024 16:01,👍👍👍
Pengguna Google,5,05-09-2024 16:01,Banyak barang yg di pesan gak ngecewain
Pengguna Google,1,05-09-2024 15:56,Kenapa kalo masuk aplikasi langsung ke live dan video
Pengguna Google,3,05-09-2024 15:54,baik shope ini
Pengguna Google,5,05-09-2024 15:53,Puas belanja dishope
Pengguna Google,5,05-09-2024 15:52,Baik
Pengguna Google,1,05-09-2024 15:51,Tiba tiba akun nya ke logout sendiri dong pas mau login gk bisa malah ada bacaan login ditolak karna ada aktifitas yg mencurigakan diakun Padahal Buruk sekali mana lupa emailnya jd gk bisa masuk
Pengguna Google,5,05-09-2024 15:51,Super banget
Pengguna Google,1,05-09-2024 15:49,Aplikasi tolol banyak banget gangguan sistem nya!!!!??
Pengguna Google,5,05-09-2024 15:46,Aplikasi Ini kurang menarik sih Tapi aku kasi bintang lima Karena banyak promo nya aplikasi Ini Bagus
Pengguna Google,5,05-09-2024 15:45,sangat berguna
Pengguna Google,4,05-09-2024 15:44,Ok
Pengguna Google,5,05-09-2024 15:43,Bagus
Pengguna Google,5,05-09-2024 15:42,Suka walaupun aplikasi nya suka ngeleg dan lambat
Pengguna Google,5,05-09-2024 15:40,easy
Pengguna Google,5,05-09-2024 15:39,Mengurus rumah tangga
Pengguna Google,5,05-09-2024 15:39,Mantap
Pengguna Google,5,05-09-2024 15:38,baik
Pengguna Google,1,05-09-2024 15:37,"aplikasi sangat memberatkan hp, membuat hp lemot"
Pengguna Google,5,05-09-2024 15:34,sanggat berguna
Pengguna Google,5,05-09-2024 15:33,beli barang jadi lebih flexibel trma kasih shopee
Pengguna Google,5,05-09-2024 15:32,mantap
Pengguna Google,5,05-09-2024 15:31,Ok
Pengguna Google,5,05-09-2024 15:31,Bagus
Pengguna Google,5,05-09-2024 15:29,mantap
Pengguna Google,5,05-09-2024 15:29,"Mudah"" an bisa di acc shopeelatter nya"
Pengguna Google,5,05-09-2024 15:28,minta shopee yg ada dark modenya dongg jd klo mo blanja malem2 ga kesilauan
Pengguna Google,5,05-09-2024 15:27,Loplop untuk shoppi
Pengguna Google,5,05-09-2024 15:26,Is the best
Pengguna Google,5,05-09-2024 15:25,Shopee live terpercaya buat blanja
Pengguna Google,4,05-09-2024 15:25,mudan dan cepat
Pengguna Google,4,05-09-2024 15:23,bagus
Pengguna Google,2,05-09-2024 15:22,Ko noce
Pengguna Google,5,05-09-2024 15:22,selalu puas pokoknya
Pengguna Google,4,05-09-2024 15:22,Tolong dong Shopee di pengaturan Shopee nya tambahi untuk menghapus riwayat belanjaan yang udah selesai
Pengguna Google,5,05-09-2024 15:22,Mantap
Pengguna Google,5,05-09-2024 15:22,Secepat menjentikan jari..di eraa saat ini ..belanja apapun lebih mudah.
Pengguna Google,1,05-09-2024 15:21,"shopee udh gk se enak dlu.. kek nya cmn barang"" tertentu yg dijual"
Pengguna Google,1,05-09-2024 15:20,Banyak penipuan seperti tas yg harganya yg mahal yg dateng tas murah dasar banyak penipuan
Pengguna Google,5,05-09-2024 15:20,Tolong di aplikasi nya di cantumkan nama dan nomor telepon kurir sebelum pengantaran ke alamat tujuan kayak apikasi L
Pengguna Google,4,05-09-2024 15:19,Cukup dapat dipercaya...
Pengguna Google,5,05-09-2024 15:18,Sangat baik
Pengguna Google,5,05-09-2024 15:18,Sangat membantu 😊
Pengguna Google,5,05-09-2024 15:18,Shopping sangat bagus untuk dipesanin barang. Sukses selalu perusahaan shopping
Pengguna Google,5,05-09-2024 15:16,Ok sip
Pengguna Google,2,05-09-2024 15:14,Biaya admin 10% sangat merugikan penjual yang ambil laba sedikit. Potongan toko saya sampai 75.000 . Dukhhh 🤦
Pengguna Google,5,05-09-2024 15:14,bagus
Pengguna Google,1,05-09-2024 15:14,Error ketika akan memasukan ongkos kirim produk .. piliha SIMPAN tidak ada / hilang
Pengguna Google,3,05-09-2024 15:14,sekarang statistic pengiriman SHOPE terlalu lambat bonus voucernya dikit
Pengguna Google,5,05-09-2024 15:14,Mantap👍👍👍
Pengguna Google,5,05-09-2024 15:13,"shopee terlalu memanjakan penjual ingat ya, tanpa pembeli aplikasi ini juga tidak akan berjalan baik.. setiap kesalahan kekurangan, selalu pembeli yang dibuat tidak nyaman.."
Pengguna Google,5,05-09-2024 15:10,sangat membantu sekalii
Pengguna Google,5,05-09-2024 15:09,good
Pengguna Google,5,05-09-2024 15:09,Bagus banged sangat membantu dalam berbelanja
Pengguna Google,5,05-09-2024 15:08,Goodluck
Pengguna Google,5,05-09-2024 15:07,Hebat
Pengguna Google,5,05-09-2024 15:06,shopee memang tempat belanja online yang paling mantap.
Pengguna Google,4,05-09-2024 15:06,Iklan nya rada ngeselin njay
Pengguna Google,1,05-09-2024 15:05,Ikelan nya banyak
Pengguna Google,3,05-09-2024 15:05,"Halo pihak shopee, ini mengapa ya di Iphone kok tiba2 keluar2 sendiri? Padahal pada waktu pembayar tiba2 keluar sendiri, awalnya masuk lagi gamasalah. Tapi pas coba cek lagi malah keluar sendiri, jadi hp cadangan inter takut aja ga aman keuangan pake hp ini kerna hp android apalagi inter 🙏"
Pengguna Google,5,05-09-2024 14:59,bagus banget aplikasi ini bisa belanja sesuka hati dan slalu dpt bonus
Pengguna Google,4,05-09-2024 14:58,ok
Pengguna Google,1,05-09-2024 14:58,keren
Pengguna Google,5,05-09-2024 14:57,Ok bgt
Pengguna Google,5,05-09-2024 14:57,The best
Pengguna Google,5,05-09-2024 14:56,Pinjaman sy blm di acc
Pengguna Google,5,05-09-2024 14:54,luar biasa
Pengguna Google,5,05-09-2024 14:54,Sangat bagus 👌
Pengguna Google,1,05-09-2024 14:54,Maaf kak Metode pengirimaan kenapa tidak bisa diubah spx terlalu lama
Pengguna Google,5,05-09-2024 14:54,aslamualaikum semoga sehat selalu amin dan berjalan lancar yo
Pengguna Google,5,05-09-2024 14:54,"banyak hadiah koin, mantap"
Pengguna Google,5,05-09-2024 14:51,Bagus apk shoppe
